# Twitter source-file for markdown-conversion
# Comments have to start with a #-sign.
"2012-07-09 02:44","http://twitter.com/oslopolitiops/status/222264831871426560","Hesten eller ponnien er en ...","Hesten eller ponnien er en hoppe, koksfarget, ca 130-140 høy. "
"2012-07-09 02:36","http://twitter.com/oslopolitiops/status/222262897819140096","Hest funnet på Grønmo golfbane. ...","Hest funnet på Grønmo golfbane. Eier bes ta kontakt på 02800 snarest. "
"2012-07-08 14:39","http://twitter.com/oslopolitiops/status/222082598015467521","En løs hest har løpt opp ...","En løs hest har løpt opp i skogen ved Grønmo. Vi har ikke lykkes å komme i kontakt med noen som savner den. Er utenfor trafikert område nå. "
"2012-07-08 08:14","http://twitter.com/oslopolitiops/status/221985525320519683","Flere støyklager på en som ...","Flere støyklager på en som spilte trekkspill på Helsfyr. Begrenset repertoar, høyt volum, pågått i mange timer. Musikanten har nå avsluttet. "
"2012-07-06 04:47","http://twitter.com/oslopolitiops/status/221208697706258432","Melding om brann i kjeller ...","Melding om brann i kjeller i Tyslevveien 39 på Nordseter i Oslo. Nødetatene på vei til stedet. "
"2012-07-06 04:51","http://twitter.com/oslopolitiops/status/221209725767909376","Tyslevveien 39 ikke brann. ...","Tyslevveien 39 ikke brann. Her har noen surfet hett på en pc, varmgang i denne, kun ventilering på stedet nå. "
"2012-07-01 02:17","http://twitter.com/oslopolitiops/status/219359063144808448","Trondheimsveien, mange meldinger ...","Trondheimsveien, mange meldinger om naken mann som går midt i veien, politiet er på vei "
"2012-07-01 02:32","http://twitter.com/oslopolitiops/status/219362742824480768","Trondheimsveien, vi har kontroll ...","Trondheimsveien, vi har kontroll på mannen som heldigvis hadde truse på. Trenger åpenbart litt hjelp av helsevesenet og kjøres OKL. "
"2012-06-27 00:08","http://twitter.com/oslopolitiops/status/217877040244858882","En andefamilie er ute på tur ...","En andefamilie er ute på tur på E-18 vestover, er nå ved Maritim. Vi har bil på vei for å lede dem over til mere egnet turområde. "
"2012-06-27 00:55","http://twitter.com/oslopolitiops/status/217888972498669568","En politipatrulje skulle sjekke ...","En politipatrulje skulle sjekke at andefamilien kom seg trygt over veien, men vi kom for sent. Andemor er død. "
"2012-06-27 01:12","http://twitter.com/oslopolitiops/status/217893121835544578","Vi leitet etter andeungene, ...","Vi leitet etter andeungene, men fant dem ikke. "
"2012-05-27 6:22","https://twitter.com/oslopolitiops/status/206737114791030784","Isbilen er innesperret på ...","Isbilen er innesperret på Huk pga feilparkert bil. Vi jobber med å få tak i eier. Is er levert på Huk, men resten av byen må nok vente litt. "
"2012-05-27 6:38","http://twitter.com/oslopolitiops/status/206741247971430400","Alle kan puste lettet ut; isbilen ...","Alle kan puste lettet ut; isbilen har kommet seg videre fra Huk. "
"2012-05-25 4:05","https://twitter.com/oslopolitiops/status/205977980785270784","Vannspeilet, Gamlebyen, 30 ...","Vannspeilet, Gamlebyen, 30 bannere med Nazi symboler hengt opp, filminnspilling, fjernet av politiet inntil sermonien i Domkirken er over, "
"2012-05-25 4:06","https://twitter.com/oslopolitiops/status/205978150738460672","Vannspeilet, filmteamet har ...","Vannspeilet, filmteamet har lagt seg helt flate og beklaget! "
"2012-05-24 7:29","https://twitter.com/oslopolitiops/status/205666832965836800","Dersom du savner din skilpadde ...","Dersom du savner din skilpadde i området Galgeberg, så ta kontakt på tlf. 02800. "
"2012-05-15 20:58","http://twitter.com/oslopolitiops/status/202609041707499520","Det har vært en forholdsvis ...","Det har vært en forholdsvis rolig natt for oss. Men vi måtte hjelpe Russen til å avslutte festingen i Sørkedalen og Maridalen. "
"2012-05-13 1:10","https://twitter.com/oslopolitiops/status/201585245009612800","Sinnataggen har blitt tilgrisa ...","Sinnataggen har blitt tilgrisa av raud måling i løpet av natta/morgontimane. Sak opprettast og bymiljøetaten varsla for vasking. "
"2012-05-09 8:05","https://twitter.com/oslopolitiops/status/200240105548546048","Nedre Prinsdals vei: Gratis ...","Nedre Prinsdals vei: Gratis kebab i forb med åpning av ny kebabbutikk. Store trafikkale problemer "
"2012-05-09 8:07","https://twitter.com/oslopolitiops/status/200240593052504065","Kebab: Butikken stengt pga ...","Kebab: Butikken stengt pga store problemer med person- og bilkøene. Ikke mere utdeling før butikken får orden på køene "
"2012-05-08 00:23","https://twitter.com/oslopolitiops/status/199942661015212033","Politiet kan melde at marsvinet ...","Politiet kan melde at marsvinet er blitt tatt godt vare på av finner. Er blitt badet og har fått nytt bur.I morgen blir det omplassert. "
"2012-05-08 8:46","http://twitter.com/oslopolitiops/status/199888100003033089","Politiet lurer på hvem som ...","Politiet lurer på hvem som har 'glemt' et marsvin i bur i søpla i Ebbelsgate 3?? "
"2012-05-07 14:56","https://twitter.com/oslopolitiops/statuses/199618649659674624","Vi er på Statoil Smedstad. ...","Vi er på Statoil Smedstad. Noen klager på at Russen forsøpler stedet, vi forsøker å gå i dialog med dem. "
"2012-05-07 15:16","https://twitter.com/oslopolitiops/status/199623886780907522","Russen på Statoil Smedstad ...","Russen på Statoil Smedstad var svært hyggelige. De var så hyggelige at de hjalp til med oppryddingen selvom de ikke hadde forsøplet. "
"2012-05-07 15:18","https://twitter.com/oslopolitiops/status/199624224162332676","Nå er vi på vei til en ...","Nå er vi på vei til en støyende Russebuss på Hauketo. Vi forsøker dialogmetoden her også. "
"2012-05-07 15:46","https://twitter.com/oslopolitiops/status/199631379410071553","På Hauketo var det ingen ...","På Hauketo var det ingen russebuss som ventet på oss. Mulig de følger oss på twitter &#59;-) "
"2012-05-01 12:42","https://twitter.com/oslopolitiops/status/197229519449497600","Politiet har fått melding ...","Politiet har fått melding om 3 hester som er ute på tur på egenhånd i finværet. De befinner seg området ved Lahaugmoen. 1 hvit og 2 brune. "
"2012-05-01 1:02","https://twitter.com/oslopolitiops/status/197234505394827264","De 3 hestene er fortsatt ute ...","De 3 hestene er fortsatt ute på tur, nå er de på vei mot Nittedal. "
"2012-04-07 5:53","https://twitter.com/oslopolitiops/status/188610441570824192","Meld. om funn av noe som kan ...","Meld. om funn av noe som kan være en garanat eller 'bombe'. Patr. har undersøkt. Det var ingen bombe, men en gjerdestolpe!!! "
"2012-04-05 9:38","https://twitter.com/oslopolitiops/status/187942244366557184","Melding om noe som brenner ...","Melding om noe som brenner i en park i nærheten av Tante Ulrikkesv 55. Ikke fare for bebyggelse. Politi og brannv på vei. "
"2012-04-05 9:46","https://twitter.com/oslopolitiops/status/187944305971834880","Ingen brann i parken. En som ...","Ingen brann i parken. En som griller mat. "
"2012-04-01 1:05","https://twitter.com/oslopolitiops/status/186378849192378368","Politiet er på stedet i ...","Politiet er på stedet i Strømsveien ved Ikea, trafikkuhell med en lastebil. Ikke personskader. "
"2012-04-01 1:10","https://twitter.com/oslopolitiops/status/186380013661208576","Strømsvn. ryddet for kjøretøy, ...","Strømsvn. ryddet for kjøretøy, men store mengder lammelår og påskegrill ligger igjen, kan ikke selges. Folk kan hente dette gratis på stedet "
"2012-03-25 4:43","https://twitter.com/oslopolitiops/status/183896929124622336","Vi kontrollerer en varebil ...","Vi kontrollerer en varebil ved Oslo S med 3 såkalte Travellers. 1 er etterlyst, ingen har førerkort. ca 200 liter diesel i varerommet "
"2012-03-23 18:26","https://twitter.com/oslopolitiops/status/183379178442342400","Vogtsgt 19, Brun og Blid, melding ...","Vogtsgt 19, Brun og Blid, melding om innbrudd, alarmen går i flere soner, politiet er på vei "
"2012-03-23 18:31","https://twitter.com/oslopolitiops/status/183380387815366656","Vogtsgt 19, politiet på stedet, ...","Vogtsgt 19, politiet på stedet, en mann pågrepet med 5 myntbokser i hendene. Dette er 3. gangen han pågripes på stedet denne mnd! "
"2012-03-23 18:47","https://twitter.com/oslopolitiops/statuses/183384466947981313","Vogtsgt 19, blir ikke mere ...","Vogtsgt 19, blir ikke mere sol på pågrepne i dag! Grønland pst etterforsker saken. "
"2012-03-18 18:24","https://twitter.com/oslopolitiops/status/181566741795713025","Grønland: Beboer sier han ...","Grønland: Beboer sier han blir holdt våken av barn som løper over gulvet. Politiet rykker ikke ut på dette. "
"2012-03-11 8:41","https://twitter.com/oslopolitiops/status/178883269436248064","Politibåten vår henter 4 ...","Politibåten vår henter 4 personer som ikke rakk båten tilbake fra Hovedøya. Iflg personene gikk båten 'rett foran nesa' på dem. "
"2012-03-03 17:39","https://twitter.com/oslopolitiops/status/176119527568977921","Mann ble frastjålet Iphone ...","Mann ble frastjålet Iphone på Grønland. Etter sporing ble den funnet i trusa på en mann som nå er i arresten "
"2012-10-04 1:48","http://twitter.com/oslopolitiops/statuses/253778586392223744","En bilist som ble tatt i 117 ...","En bilist som ble tatt i 117 km/t i 80-sone på E6 Alnabru, er nå fotgjenger en stund fremover. "
"2012-10-07 5:00","http://twitter.com/oslopolitiops/statuses/254914129041707009","Et brudefølge tok seg vel ...","Et brudefølge tok seg vel mye tilrette. Kjørte svært sakte E6 inngående. Brukte alle felt og sinket trafikken unødig. Limosin og mørke biler "
"2012-10-07 5:02","http://twitter.com/oslopolitiops/statuses/254914675823759362","'Kortesjen ' stanset opp i ...","'Kortesjen ' stanset opp i Vålerengatunnellen. Plutselig ble det ampert, folk ut av bilene, håndgemeng og mindre knuffing med bilene. "
"2012-10-07 5:14","http://twitter.com/oslopolitiops/statuses/254917694372077568","Vi har stanset brudefølget ...","Vi har stanset brudefølget på utsiden av Ekebergtunnelen. Førerne forklarer at det er 'kulturell tradisjon' å kjøre i følge etter bryllup. "
"2012-10-07 6:04","http://twitter.com/oslopolitiops/statuses/254930207637651456","En av bilene i brudefølget ...","En av bilene i brudefølget fikk motorstans på E18 ved Framnes. Fører la seg ned på et teppe, og startet en bønn. Uvisst om dette hjelper. "
"2012-09-13 11:29","https://twitter.com/oslopolitiops/status/246314689305403392","En alpakka (lama) har rømt ...","En alpakka (lama) har rømt fra en innhengning i Sørkedalen nær Kobberhaughytta. Viltnemnda varslet. Observasjoner på 02800. "
"2012-10-27 19:53","http://twitter.com/oslopolitiops/statuses/262386688804917248","På Sonja Hennies plass fant ...","På Sonja Hennies plass fant vi en stjålet bil. Da vi ventet på tauebil kom det en mann forbi og begynte å tisse rett foran patruljen. "
"2012-10-27 19:57","http://twitter.com/oslopolitiops/statuses/262387514722111488","Mannen blir anmeldt for å ...","Mannen blir anmeldt for å urinere på offentlig sted. Bøtesatsen for dette er 4000 kroner. "
"2012-10-19 22:23","http://twitter.com/oslopolitiops/statuses/259525150469406720","Gode kunder kommer alltid ...","Gode kunder kommer alltid tilbake.1 pågrepet for bæring kniv, legemsfornærmelse, sykkeltyveri, m.m. og brudd på pålegg fra tidligere i natt. "
"2012-10-20 19:19","http://twitter.com/oslopolitiops/statuses/259841273584840705","Politiet fikk melding om et ...","Politiet fikk melding om et samboerpar som kranglet. Grunnen var muligens eierskapet til en uskyldig katt på stedet. Politiet rykket ikke ut "
"2012-10-20 10:48","http://twitter.com/oslopolitiops/statuses/259712647644196864","Vi trodde vi skulle på TV ...","Vi trodde vi skulle på TV i kveld, men vi ble skuffet. Håper lottotrekningen gir mer spenning Uansett, følg oss på twitter, vi skuffer aldri "
"2012-10-20 9:38","http://twitter.com/oslopolitiops/statuses/259695146868826112","Vi er stolte over å presentere ...","Vi er stolte over å presentere tweet nr. 5000. Se oss på Lørdagsrevyen kl. 1900 i kveld. "
"2012-10-31 20:29","https://twitter.com/oslopolitiops/status/263845103439847425","En beruset mann husket ikke ...","En beruset mann husket ikke hvor han hadde parkert sin bil. Han ringte politiet for hjelp. Politiet hjalp han ikke. "
"2012-10-30 13:04","https://twitter.com/oslopolitiops/status/263370820448051202","En fortvilet melder i Tøyengate ...","En fortvilet melder i Tøyengate ringte og klagde på en brølende mann i sin leilighet. Han ville ikke gå. Politiet fikk han til å gå. "
"2012-11-01 21:41","http://twitter.com/oslopolitiops/statuses/264225739484848128","St.Hanshaugen: Melding om støy ...","St.Hanshaugen: Melding om støy fra leilighet som har pågått hele natta. Viste seg at dette var et Singstar-lag som hadde tatt av. Stille nå. "
"2012-11-03 3:28","http://twitter.com/oslopolitiops/statuses/264675428998971392","I Dronningens gate står det ...","I Dronningens gate står det en person og dirigerer trafikken. Vi har ingen kontroll her. Tar oss en tur bort og ser hvem 'dirigenten' er. "
"2012-11-03 3:58","http://twitter.com/oslopolitiops/statuses/264682985775849475","Mannen fra Dronningens gate ...","Mannen fra Dronningens gate hadde ikke dirigert trafikk. Han forstyrret ro og orden. Blir tatt med inn til oss. "
"2012-11-04 3:53","http://twitter.com/oslopolitiops/statuses/265059190932922368","En patrulje oppdaget en person ...","En patrulje oppdaget en person gående oppå taket på Alna senter. Dette virket suspekt. Viste seg å være en snekker på jobb. Ikke suspekt. "
"2012-11-04 4:35","http://twitter.com/oslopolitiops/statuses/265069760205701120","På Holmlia er det en sint ...","På Holmlia er det en sint kvinne, hun slår forbipasserende med en langkost eller noe. Vi er like ved og tar kontakt med kvinnen. "
"2012-11-04 5:00","http://twitter.com/oslopolitiops/statuses/265076014391123968","Den sinte kvinnen hadde gått ...","Den sinte kvinnen hadde gått fra stedet før vi rakk fram. Ingen flere som melder om at de blir slått. Har du opplysninger? ring 02800 "
"2012-11-07 13:51","http://twitter.com/oslopolitiops/statuses/266296817170386944","Brannutrykning til et ...","Brannutrykning til et treningssenter. Her hadde ei jente løpt på tredemølle, mølla tok fyr. Jenta løp raskt, og brannen ble slukket raskt. "
"2012-11-19 18:50","http://twitter.com/oslopolitiops/statuses/270720750418284544","I Skippergata kom vi over en ...","I Skippergata kom vi over en krangel. Da vi henvendte oss til partene, tok den ene og kastet passet sitt og 500kr inn i patruljebilen. "
"2012-11-19 19:50","http://twitter.com/oslopolitiops/statuses/270735783596552193","I Skippergata fikk mannen tilbake ...","I Skippergata fikk mannen tilbake både pass og penger. Krangelen opphørte også pga denne merkelige situasjonen, så vi forlot stedet. "
"2012-11-22 4:15","https://twitter.com/oslopolitiops/status/271587616149868544","I sentrum har en patrulje tatt ...","I sentrum har en patrulje tatt kontroll på en løs chiwawa. Viking er på vei for å overta hunden. "
"2012-11-21 11:57","https://twitter.com/oslopolitiops/statuses/271341619058470912","Politi og brannvesen er på ...","Politi og brannvesen er på vei til Herregårdsveien hvor en hund sitter fast i et gittersperre i en elv, holder på å drukne. "
"2012-11-22 2:57","https://twitter.com/oslopolitiops/statuses/271568090440015873","På Grønland har vi pågrepet ...","På Grønland har vi pågrepet to personer med ca. 100 gram hasj. De forsøkte å løpe fra patr., men politiet var raskere. "
"2012-11-21 00:49","https://twitter.com/oslopolitiops/statuses/271354609665179648","Herregårdsveien: Hunden reddet. ...","Herregårdsveien: Hunden reddet. Virker sliten, men ellers i god form. Gjenforent med glad eier. "
"2012-11-28 23:31","http://twitter.com/oslopolitiops/statuses/274052884654616576","Årsaken til brannalarmen i ...","Årsaken til brannalarmen i Kirkeveien lokalisert. Det ble svidde rundstykker til frokost idag... "
